cluster,gene,logfoldchanges,pvals_adj,scores
2,axo8.G7A,0.8617758,4.079055480041835e-36,12.748661
2,axo16.B11B,0.8559957,4.183181093932044e-36,12.74587
2,axo8.D7A,0.83824766,4.823198675987663e-36,12.733946
2,axo23.E11B,0.9095694,4.9381306578823414e-36,12.731298
2,axo10.A6,0.8254651,5.453434352092934e-36,12.722746
2,axo14.G11A,0.8633173,8.257334969630014e-36,12.6895
2,axo14.G9A,0.82742596,8.369897470341521e-36,12.687653
2,axo9.C5A,0.7956571,8.427829636213763e-36,12.686333
2,axo10.D5,0.81923336,9.363175749287663e-36,12.677312
2,axo9.C6A,0.7913327,9.85718983087964e-36,12.672515
2,axo4.H1,0.90849423,1.3412052991703829e-35,12.647581
2,axo16.H4B,0.8750261,2.354816285730751e-35,12.602517
2,axo10.D3,0.82839286,2.9116462672546426e-35,12.585019
2,axo8.B4A,0.8704133,2.934168888375405e-35,12.583669
2,axo16.C9B,0.78734696,3.7416268097836327e-35,12.56372
2,axo23.F7B,0.86991644,4.3077255151067957e-35,12.551842
2,axo10.E9B,0.81975365,4.5084258706086983e-35,12.547512
2,axo23.H2B,0.8170269,5.088702238923432e-35,12.537202
2,axo15.E3B,0.8259834,5.377229506107289e-35,12.532119
2,axo14.G8A,0.88164526,8.193795272016024e-35,12.497968
2,axo14.H4A,0.8567282,1.5635285315318963e-34,12.445784
2,axo23.G4B,0.8360971,1.5714565148553383e-34,12.444683
2,axo9.D12A,0.77449584,2.053378205342396e-34,12.422615
2,axo14.G5A,0.79078895,2.0570530870643455e-34,12.421785
2,axo16.C2,0.7656646,2.956483591311859e-34,12.392054
2,axo8.D3B,0.86889994,3.4113849964976773e-34,12.379896
2,axo23.D11B,0.84638005,5.042976315505274e-34,12.347812
2,axo14.A11A,0.8274052,5.830255283532478e-34,12.335465
2,axo9.F7A,0.7824023,5.944967254038359e-34,12.333233
2,axo8.F7A,0.8147357,8.198542580583289e-34,12.306655
2,axo9.F6A,0.77559036,1.245497711571386e-33,12.272195
2,axo2.A3,0.8109289,1.255140018241018e-33,12.27092
2,axo9.F9A,0.7892232,1.3505191575968112e-33,12.264343
2,axo3.G12,0.76702005,2.105009190064124e-33,12.227696
2,axo10.A9,0.753392,2.1539290326130758e-33,12.225192
2,axo23.B5B,0.8080732,2.4490491183011983e-33,12.21412
2,axo23.C5B,0.7644115,2.561380928512444e-33,12.209844
2,axo3.C12,0.7697428,3.0668962190967636e-33,12.194556
2,axo23.B11B,0.86475927,3.102839139080826e-33,12.192987
2,axo3.G9,0.75671095,3.1243017110588426e-33,12.191811
2,axo23.G11B,0.8999547,3.198639185448643e-33,12.189284
2,axo23.A8B,0.8449571,3.907543081347903e-33,12.172352
2,axo3.D6,0.784883,4.0825385246564914e-33,12.168174
2,axo10.C6B,0.75313246,4.669040649902381e-33,12.156611
2,axo10.E2,0.76377547,4.681641605432396e-33,12.155797
2,axo3.D11,0.78133464,5.313197252762902e-33,12.144861
2,axo14.H2A,0.83798337,6.244922263417689e-33,12.131051
2,axo11.A4B,0.8024898,7.188646179931867e-33,12.118938
2,axo3.A3,0.74298656,8.038753656010788e-33,12.109194
2,axo8.G12B,0.8232285,1.0950572821874506e-32,12.083234
2,axo8.B7B,0.7964494,1.1796257921460596e-32,12.076545
2,axo8.F5A,0.8714973,1.72748081547366e-32,12.044559
2,axo23.H8B,0.8661225,2.2941132208766297e-32,12.020575
2,axo23.D5B,0.80552095,3.078198681661642e-32,11.995693
2,axo10.D9B,0.80056536,3.6367340212494613e-32,11.9813175
2,axo10.B10B,0.7897822,3.8881786658762246e-32,11.975216
2,axo10.G7,0.7624685,3.8890430194231975e-32,11.974643
2,axo14.E5A,0.74379086,1.0837124213062035e-31,11.888791
2,axo23.G6B,0.82795537,1.3545825223207952e-31,11.869589
2,axo8.A3A,0.8235545,2.7836455184174703e-31,11.808625
2,axo9.A10A,0.7645025,2.824222467519946e-31,11.806861
2,axo2.G1,0.8257655,3.0114144256922893e-31,11.800918
2,axo23.F11B,0.8166226,3.41146880608363e-31,11.789876
2,axo3.A8,0.75611144,4.5193549987471896e-31,11.765628
2,axo23.F3B,0.7802463,2.146928652816706e-30,11.632849
2,axo23.F12B,0.7963159,2.4117192244541724e-30,11.62238
2,axo23.E7B,0.82650656,3.0977854016574103e-30,11.60044
2,axo14.F10A,0.73740005,3.1390897968118897e-30,11.598774
2,axo23.A11B,0.8131281,3.457780446584205e-30,11.589964
2,axo10.H11,0.716897,5.463001378030729e-30,11.550195
2,axo3.E11,0.7806987,6.121410353220077e-30,11.539885
2,axo23.A7B,0.7458198,1.061347584785493e-29,11.491924
2,axo11.B8B,0.7557639,1.3209270164309521e-29,11.472488
2,axo23.A6B,0.7830656,1.4284633323955743e-29,11.465195
2,axo3.E10,0.7579233,1.4889946574853464e-29,11.461084
2,axo23.B8B,0.76875687,2.1458226126344647e-29,11.42888
2,axo14.F12A,0.7693198,2.3861882418536185e-29,11.419143
2,axo8.A8B,0.7289913,2.421521964508897e-29,11.417356
2,axo9.F4A,0.73172355,2.4330603437158737e-29,11.416435
2,axo8.F2A,0.74463415,3.0402185641241386e-29,11.396546
2,axo23.C8B,0.8006213,3.6910177764852824e-29,11.379139
2,axo23.B4B,0.7630668,7.675840961937475e-29,11.314602
2,axo23.H4B,0.70156723,8.43974934983004e-29,11.305778
2,axo23.D9B,0.78494126,9.666299767819602e-29,11.293363
2,axo14.G12A,0.7907018,1.009992907180259e-28,11.289011
2,axo14.H5A,0.8015964,1.3655744806583413e-28,11.261972
2,axo16.A5,0.7811207,1.5363028746727996e-28,11.251097
2,axo14.A3A,0.738027,1.598915893222876e-28,11.247085
2,axo14.C8A,0.7696618,1.6308770447198642e-28,11.244852
2,axo23.D4B,0.74492764,1.8069279749104175e-28,11.235319
2,axo14.B11A,0.7323272,2.388919935566175e-28,11.210151
2,axo23.H6B,0.7330404,3.364826467343148e-28,11.179311
2,axo14.H1A,0.8352106,4.444526958608988e-28,11.154105
2,axo23.F5B,0.7762558,9.254069252924152e-28,11.088202
2,axo9.D6A,0.698319,1.0771805024786235e-27,11.074128
2,axo3.F10,0.7107598,1.189839275509955e-27,11.064738
2,axo9.H9A,0.7223421,1.3571920301737306e-27,11.05246
2,axo10.C5B,0.710785,1.572381276889232e-27,11.038771
2,axo15.G6B,0.73735976,1.700519473774747e-27,11.031259
2,axo8.E12B,0.7467269,1.8983965727297954e-27,11.020888
2,axo11.D1B,0.68325543,2.2310688451803066e-27,11.005879
2,axo3.D8,0.71855086,3.60082444053208e-27,10.962188
2,axo9.H2A,0.6943336,3.6139440559457576e-27,10.961396
2,axo23.A4B,0.6971131,5.1504941149541116e-27,10.928814
2,axo8.F4A,0.69867957,5.1504941149541116e-27,10.9283695
2,axo8.D3A,0.7398429,5.3220602470981126e-27,10.924937
2,axo9.H6A,0.69469523,5.767875167513419e-27,10.917177
2,axo3.E8,0.72840816,7.344585592033312e-27,10.894747
2,axo3.C8,0.70725375,9.03101776203099e-27,10.875462
2,axo23.D3B,0.71497154,9.187924342048347e-27,10.87344
2,axo23.B7B,0.7643465,9.564270645130207e-27,10.869329
2,axo10.B2B,0.69158304,1.0830392023339109e-26,10.857533
2,axo2.B3,0.7796383,1.6068969191216165e-26,10.820992
2,axo23.F2B,0.7309485,1.7831411292871646e-26,10.811007
2,axo11.F2B,0.6909601,2.0444843279299634e-26,10.798012
2,axo14.G6A,0.8010054,2.5461732177864872e-26,10.777399
2,axo3.C6,0.7547396,2.8750532896707656e-26,10.765777
2,axo8.G5A,0.7361703,3.0839846193157496e-26,10.758875
2,axo2.H5,0.76739097,3.217817192567321e-26,10.754523
2,axo8.F3A,0.70346344,5.635237529166357e-26,10.702302
2,axo8.H7A,0.6861196,6.592995022794567e-26,10.687316
2,axo15.A1B,0.6990569,1.0059541541086876e-25,10.647614
2,axo23.E5B,0.74132353,1.1507974789900152e-25,10.634649
2,axo23.B10B,0.6782861,1.3572366826614468e-25,10.618826
2,axo9.D9A,0.6578843,1.372239187466002e-25,10.61737
2,axo14.F5A,0.73518455,1.471672049528651e-25,10.610409
2,axo10.E9,0.68292874,1.5100017598420924e-25,10.60758
2,axo14.B8A,0.63905156,1.8065716259661947e-25,10.5903845
2,axo23.H3B,0.68183446,2.913703944295688e-25,10.545124
2,axo8.G3B,0.61765254,3.489378933035308e-25,10.52774
2,axo8.C12B,0.73542255,4.000374079951559e-25,10.514442
2,axo23.C4B,0.73562366,4.325940976663785e-25,10.506644
2,axo2.D9,0.71450275,4.900401164643832e-25,10.494456
2,axo23.B6B,0.74621844,4.977979768627226e-25,10.492556
2,axo15.G11B,0.68449736,1.029687687637154e-24,10.423259
2,axo14.B3A,0.7124681,2.0427275474141187e-24,10.357506
2,axo10.G4,0.6303019,2.0515588250091806e-24,10.356676
2,axo10.E5B,0.69376135,2.573170194761373e-24,10.334563
2,axo8.C6A,0.69302964,2.9429462752411425e-24,10.321266
2,axo23.D8B,0.7090387,3.2340634335044773e-24,10.311793
2,axo8.C9A,0.7295422,3.438839244891724e-24,10.305481
2,axo3.E5,0.64848405,4.117366051441353e-24,10.287742
2,axo3.B4,0.628612,4.860976014225995e-24,10.27133
2,axo11.C10B,0.64741546,4.867791490745117e-24,10.270787
2,axo23.G3B,0.7010484,5.188013666671906e-24,10.264233
2,axo23.A9B,0.70692,7.91404006299249e-24,10.222985
2,axo16.A3B,0.6494509,8.3105694091322e-24,10.217841
2,axo8.F1A,0.6580614,1.0072032538282816e-23,10.198782
2,axo9.C4A,0.6764234,1.080889143782111e-23,10.191519
2,axo23.E3B,0.72571033,1.2141149134309475e-23,10.179813
2,axo8.G3A,0.6393002,1.6266009079227957e-23,10.150912
2,axo23.B3B,0.6951083,2.0102946320152116e-23,10.129825
2,axo14.G7A,0.6864988,3.080539190930435e-23,10.087604
2,axo23.A5B,0.65005106,3.223373922806249e-23,10.082754
2,axo3.F4,0.66967094,3.259801088795655e-23,10.081253
2,axo23.C3B,0.68085116,3.482084568194749e-23,10.074375
2,axo14.C9A,0.6718265,3.7256895905063184e-23,10.06733
2,axo15.H10B,0.63507813,5.310362086752823e-23,10.032011
2,axo8.B5A,0.6767768,5.752819106586924e-23,10.023714
2,axo2.G4,0.6911606,6.142613815876816e-23,10.016844
2,axo8.D10A,0.69687074,1.0802183774228693e-22,9.960489
2,axo23.A2B,0.6320953,1.1610201786164501e-22,9.952924
2,axo4.H7,0.7448773,1.3036517759213934e-22,9.941
2,axo8.D2B,0.6373016,1.468611604377848e-22,9.928737
2,axo3.F3,0.64757574,2.2660935750936714e-22,9.884999
2,axo9.G3A,0.64044285,2.4112177479480486e-22,9.878393
2,axo16.H5,0.62077963,2.5611294422672675e-22,9.87196
2,axo8.D5A,0.6563953,2.8964176067008426e-22,9.859228
2,axo3.A12,0.6294846,3.090559618964561e-22,9.852327
2,axo23.E9B,0.6508306,3.715862615743701e-22,9.833411
2,axo23.C6B,0.6583391,3.772330550302256e-22,9.831511
2,axo3.G10,0.64985555,4.999087296481243e-22,9.802738
2,axo8.H12A,0.6694035,7.125202568380093e-22,9.766505
2,axo23.H5B,0.6733683,7.37524199562612e-22,9.762629
2,axo23.B2B,0.6077813,7.788850828915112e-22,9.756716
2,axo8.B3B,0.6139881,2.2004614782922597e-21,9.65041
2,axo23.G1B,0.65485835,3.0290591356310524e-21,9.617202
2,axo8.H5A,0.68129635,3.3370022249142236e-21,9.6068535
2,axo15.H6B,0.6223349,3.6694645296142834e-21,9.596687
2,axo15.D1B,0.64517546,4.882244031578062e-21,9.56682
2,axo3.C11,0.59602225,5.069366303373301e-21,9.5625515
2,axo9.E3A,0.5841291,9.321172550300773e-21,9.498949
2,axo23.C9B,0.6424674,1.344830562056202e-20,9.460318
2,axo8.B7A,0.6036296,1.6363282300289356e-20,9.439404
2,axo2.G6,0.63867235,1.6980969942286967e-20,9.4351425
2,axo14.A12A,0.68706334,2.2238824125233545e-20,9.406445
2,axo4.H4,0.63281614,2.2729198570703542e-20,9.403774
2,axo3.C3,0.6434343,2.291457506772013e-20,9.402545
2,axo3.C2,0.6458833,2.6305821553057407e-20,9.387642
2,axo15.E1B,0.6187875,4.0397209307484034e-20,9.341967
2,axo8.E5B,0.6689059,5.1847503082863716e-20,9.31514
2,axo8.C3A,0.6325834,1.0118251393940078e-19,9.24352
2,axo14.D9A,0.718782,1.425466673998908e-19,9.206412
2,axo14.F2A,0.6020756,1.5479579162463007e-19,9.197181
2,axo16.A1,0.5870159,1.745929798730859e-19,9.183862
2,axo15.H5B,0.60910356,2.441745466218378e-19,9.147312
2,axo14.B2A,0.67474645,4.664022355243701e-19,9.07674
2,axo10.H9,0.5301504,4.802111524243655e-19,9.073188
2,axo2.A7,0.6081105,5.39200354782545e-19,9.060185
2,axo23.F4B,0.54769593,6.353543706937967e-19,9.041896
2,axo11.C11B,0.5665706,7.72715432292755e-19,9.020107
2,axo23.C2B,0.5735241,1.276810591031588e-18,8.964552
2,axo2.D6,0.6327497,1.3629614512499167e-18,8.956979
2,axo16.H2,0.64735234,1.6041888102149233e-18,8.938614
2,axo8.H12B,0.5839381,1.8702275812013444e-18,8.9212675
2,axo2.B11,0.5961518,1.974358411013326e-18,8.914894
2,axo23.C7B,0.6311994,3.1646334228614643e-18,8.862092
2,axo15.G1B,0.6793651,3.568866480279638e-18,8.848312
2,axo23.C1B,0.5409752,3.806357296752882e-18,8.840748
2,axo3.B5,0.5983514,4.314029903610308e-18,8.82638
2,axo23.F1B,0.57024056,5.449679893588472e-18,8.799824
2,axo10.A5,0.58798295,8.081248636830879e-18,8.75513
2,axo16.D7,0.5507303,9.005827848393735e-18,8.742534
2,axo16.F3,0.5985861,1.043103837981236e-17,8.725556
2,axo23.E1B,0.54712886,1.2603702434105798e-17,8.7037525
2,axo9.F11A,0.54686576,2.0912110109394743e-17,8.6457615
2,axo16.A4,0.5799042,2.0974482683950705e-17,8.645052
2,axo23.E2B,0.63527405,2.515715499450164e-17,8.623897
2,axo14.E3A,0.5855784,3.0799973821698626e-17,8.600335
2,axo3.D4,0.5563183,3.9734631616701596e-17,8.570687
2,axo10.B11B,0.54897743,4.5836765379893564e-17,8.553853
2,axo15.C6B,0.55874366,5.1836954384915755e-17,8.539282
2,axo3.F9,0.559326,5.80710801106125e-17,8.525781
2,axo23.D2B,0.5443673,7.577793313155403e-17,8.494556
2,axo8.E11A,0.53483534,8.21357056074365e-17,8.484827
2,axo16.D10,0.58104813,1.0202688830099617e-16,8.459207
2,axo10.H6,0.5487426,1.297786724816913e-16,8.430736
2,axo9.F2A,0.55933386,1.362181606569127e-16,8.424702
2,axo11.G3B,0.55485904,1.5909140451867475e-16,8.406073
2,axo10.G1,0.54391575,1.5909140451867475e-16,8.405778
2,axo16.C10,0.54786825,1.7795579805387197e-16,8.392255
2,axo23.B9B,0.5552719,1.8067062309477878e-16,8.390113
2,axo3.H9,0.5948071,2.041105189405858e-16,8.375399
2,axo9.G1A,0.54545355,2.3461819558535563e-16,8.358618
2,axo14.D7A,0.5236075,2.5890668559414835e-16,8.346625
2,axo3.H8,0.53941625,2.7006573061497505e-16,8.341278
2,axo10.F3,0.5642632,3.585233751005539e-16,8.307354
2,axo23.H9B,0.5384479,4.380999644267473e-16,8.283166
2,axo23.E4B,0.5183531,4.621951442798941e-16,8.276431
2,axo10.G1B,0.51989925,6.714834012026356e-16,8.231458
2,axo10.E4,0.52512294,6.933226551979838e-16,8.227263
2,axo16.G9,0.5646008,1.1830635809984578e-15,8.162628
2,axo16.H7,0.5351806,1.3230784750379843e-15,8.14875
2,axo15.H12B,0.51375765,2.2155029343094123e-15,8.085804
2,axo8.F10A,0.59092516,2.3247644885308052e-15,8.079574
2,axo9.H1A,0.4953603,3.0424599784557465e-15,8.046336
2,axo10.C7,0.5125723,4.1244919247278285e-15,8.008633
2,axo23.G9B,0.53366834,4.798702682853077e-15,7.9896264
2,axo10.E3B,0.60951114,5.969279895727668e-15,7.962309
2,axo23.A10B,0.5013588,6.955202872844431e-15,7.9430165
2,axo16.E5,0.49781787,7.0841891493547944e-15,7.9403768
2,axo10.C3B,0.50418526,7.568581653703591e-15,7.931809
2,axo16.G12,0.52331066,8.623529591625322e-15,7.915231
2,axo23.F9B,0.50847393,9.398988596644702e-15,7.904152
2,axo10.F5,0.48134297,1.3769655817778809e-14,7.856078
2,axo3.A11,0.46379358,1.4308732457002693e-14,7.8509045
2,axo8.B1A,0.5168625,1.667372971122655e-14,7.8313403
2,axo3.F5,0.45682076,2.2633059093407106e-14,7.7924757
2,axo14.D12A,0.52986324,3.960351310889885e-14,7.721127
2,axo3.C4,0.4860932,4.1331837408312546e-14,7.7153196
2,axo23.C11B,0.63520586,5.819147043977476e-14,7.671206
2,axo2.G10,0.5166966,6.589033518992107e-14,7.654892
2,axo16.A2,0.49368098,7.954960093088412e-14,7.6302824
2,axo3.A5,0.5739681,1.0077209834073355e-13,7.599375
2,axo2.A2,0.4876114,1.0471596188771007e-13,7.5940423
2,axo9.E4A,0.48783273,1.0564752870464248e-13,7.592534
2,axo23.D1B,0.50883293,1.1034349587407174e-13,7.586538
2,axo23.A1B,0.5450469,1.1744283670762582e-13,7.5780907
2,axo23.B1B,0.4796671,1.1917110217560493e-13,7.5758357
2,axo16.E11,0.5214674,1.357904590717339e-13,7.5585113
2,axo10.H3,0.52442276,1.4370386240730995e-13,7.550781
2,axo23.G2B,0.484725,1.733791848658767e-13,7.525937
2,axo23.F6B,0.5360727,1.8993027897834042e-13,7.5136585
2,axo10.A4B,0.5212859,2.2994895968670704e-13,7.488241
2,axo2.D11,0.51814204,2.742697460209704e-13,7.46471
2,axo3.E4,0.55019736,3.554235108317449e-13,7.4301443
2,axo14.H8A,0.53071105,4.083274923436691e-13,7.41141
2,axo10.G6,0.43466923,4.71428708914423e-13,7.391974
2,axo21.E11B,0.50943977,5.953030940449217e-13,7.360538
2,axo9.A1A,0.42872813,9.64919809267647e-13,7.2954345
2,axo14.E11A,0.5262149,1.0298658399136104e-12,7.285939
2,axo9.F5A,0.4371429,1.106050242395893e-12,7.2759533
2,axo16.H4,0.47628537,1.1179450750866652e-12,7.274151
2,axo9.E12A,0.4432018,1.1235530217676354e-12,7.2731175
2,axo14.C5A,0.5576638,1.183672172623048e-12,7.2657185
2,axo8.A10B,0.49545532,1.501340274737569e-12,7.2331595
2,axo15.B3B,0.5111281,2.1799561603696316e-12,7.182001
2,axo8.E6B,0.44595355,2.2054205621999766e-12,7.180055
2,axo3.E3,0.46911833,2.829899767996299e-12,7.145173
2,axo16.D3,0.4385216,4.371290065466685e-12,7.0848436
2,axo21.D4B,0.48220226,4.573658397959902e-12,7.078214
2,axo16.F4,0.45990467,5.3112569074091e-12,7.0567417
2,axo16.D9,0.40985653,5.368381374906515e-12,7.0545692
2,axo16.B1,0.4374108,5.368381374906515e-12,7.054539
2,axo15.D5B,0.41664204,5.401316321793036e-12,7.0533323
2,axo10.E1B,0.53879035,5.640952745598683e-12,7.046937
2,axo10.B7,0.42053276,5.711357340506213e-12,7.044855
2,axo3.D2,0.50634825,7.162468671022363e-12,7.0129066
2,axo9.H8A,0.47087592,7.52131937042021e-12,7.0057116
2,axo3.C7,0.420075,1.0292390582284028e-11,6.961311
2,axo14.C3A,0.45977592,2.2054956762788174e-11,6.852433
2,axo3.H10,0.5269995,2.3243626151672872e-11,6.8442044
2,axo14.H6A,0.5264989,4.095374144760083e-11,6.762282
2,axo15.E4,0.43111673,4.5373239213921776e-11,6.747062
2,axo16.B9,0.47816366,4.601220595331067e-11,6.7446713
2,axo8.A7B,0.43628943,9.962114097887388e-11,6.630868
2,axo23.H1B,0.42648673,1.0356300615317935e-10,6.624774
2,axo4.F12,0.48428884,1.2220497437962295e-10,6.599915
2,axo16.D5,0.42624617,1.3163737756419937e-10,6.588519
2,axo14.A10A,0.43297115,2.0281637456165348e-10,6.522201
2,axo15.H8B,0.3923963,2.1016485654196878e-10,6.516137
2,axo8.B11B,0.46059722,2.1585857089856222e-10,6.5117626
2,axo14.F8A,0.4539113,2.2545075906277266e-10,6.5048695
2,axo3.E12,0.45162246,2.867409249606927e-10,6.46826
2,axo2.F1,0.46176308,3.291089415384143e-10,6.4470363
2,axo23.C10B,0.382909,5.74528564229882e-10,6.360928
2,axo15.D8B,0.40782934,6.276525792324439e-10,6.3469677
2,axo9.D7A,0.38951847,6.523417664668247e-10,6.3403
2,axo16.F5,0.39887765,6.824433508258399e-10,6.3329844
2,axo15.D6B,0.3793195,8.852822796723762e-10,6.2916384
2,axo8.G12A,0.38940805,1.0570103065448533e-09,6.2633405
2,axo8.A3B,0.4395449,1.1114259618675269e-09,6.25515
2,axo14.C6A,0.4833043,1.216207207131456e-09,6.240352
2,axo16.C4,0.3731034,1.5054466821897904e-09,6.206533
2,axo9.A11A,0.39149195,1.5906220073848671e-09,6.1975126
2,axo9.A2A,0.42109162,1.6170773127292888e-09,6.1941943
2,axo10.G8,0.35008842,1.877902181235166e-09,6.1695166
2,axo21.D10B,0.4144848,2.0027907598816457e-09,6.1586103
2,axo23.H10B,0.3647171,2.1115804336563665e-09,6.149869
2,axo8.H4B,0.4007045,2.6894792407722244e-09,6.1103106
2,axo16.E2,0.35822225,3.0291412958051952e-09,6.090588
2,axo16.D1,0.38778335,3.192673973066144e-09,6.081809
2,axo11.B9B,0.35621712,3.2841768818257653e-09,6.076922
2,axo16.G8,0.38890153,4.329022571254039e-09,6.030319
2,axo9.C9A,0.37971047,4.500201176769544e-09,6.0233426
2,axo15.E8B,0.38128293,4.548348443801316e-09,6.0212684
2,axo10.H10,0.3503344,5.644648176646248e-09,5.985519
2,axo15.A9,0.378379,5.9482520457784935e-09,5.976634
2,axo8.G4A,0.37283203,8.755917440734788e-09,5.9118853
2,axo2.A12,0.48831668,8.925224930471672e-09,5.908378
2,axo15.G3,0.35664824,8.98768175119769e-09,5.906877
2,axo16.A3,0.37556723,9.453918327965063e-09,5.8978343
2,axo16.E1,0.3861311,1.1295789100814614e-08,5.8659387
2,axo9.G2A,0.34794882,1.1329290312730435e-08,5.864754
2,axo8.H11B,0.3781759,1.1491169488683638e-08,5.8620543
2,axo15.E2B,0.40838698,1.353195389032596e-08,5.8345103
2,axo3.B9,0.38378882,1.4200661871195003e-08,5.826116
2,axo2.H6,0.38732502,1.7799606973179093e-08,5.785864
2,axo16.H1B,0.3367601,2.3285217346534463e-08,5.7388234
2,axo16.E4,0.34247127,3.1066757640238074e-08,5.6880727
2,axo9.C10A,0.3433933,3.6274454797083855e-08,5.6594954
2,axo23.F10B,0.33205968,3.7762080846239664e-08,5.6519156
2,axo16.A10,0.34006763,3.879508602266745e-08,5.646938
2,axo10.H1,0.36600816,4.334376938735971e-08,5.6271625
2,axo14.G3A,0.3508824,4.952757554169237e-08,5.6034274
2,axo4.D11,0.431816,5.033870142933666e-08,5.6002746
2,axo15.B9B,0.35115364,6.354352032274814e-08,5.55874
2,axo9.D11A,0.33873326,8.466782867962612e-08,5.505719
2,axo23.D10B,0.3294073,1.1163156459495428e-07,5.455466
2,axo10.B3,0.3082192,1.4556535388627006e-07,5.406427
2,axo11.G2B,0.30760917,1.500072523761268e-07,5.4007025
2,axo16.A6,0.35881987,1.5261215344272976e-07,5.3972783
2,axo9.C8A,0.30274928,1.6745189567858342e-07,5.3802633
2,axo10.C7B,0.32707402,1.8382178096527474e-07,5.363113
2,axo16.B2,0.32140628,1.986752858182881e-07,5.3480587
2,axo4.B5,0.4424848,2.093354411498586e-07,5.338254
2,axo15.C4B,0.3290254,2.4455483106441697e-07,5.3086433
2,axo15.D10B,0.30349848,2.565945595558231e-07,5.299208
2,axo10.H4,0.3477449,3.211043796446776e-07,5.2567687
2,axo10.D6B,0.3976,3.7051331003048767e-07,5.2300396
2,axo8.C1A,0.30240044,3.7164429705881356e-07,5.229142
2,axo3.A9,0.35867834,4.105060614415125e-07,5.209721
2,axo9.F10A,0.29664063,4.156236313586341e-07,5.207089
2,axo9.G10A,0.3195432,5.046632700060584e-07,5.169936
2,axo9.G4A,0.3185873,5.24389682947235e-07,5.1621
2,axo14.E7A,0.36013785,5.36482395166708e-07,5.1574993
2,axo4.H9,0.4033873,5.406019825827823e-07,5.1557345
2,axo15.E5B,0.26488993,9.01081213174386e-07,5.055485
2,axo11.B4B,0.34247804,9.508673096262418e-07,5.0448804
2,axo4.F2,0.41043943,9.736325074762288e-07,5.0400233
2,axo16.G3B,0.39433715,1.1526550813333068e-06,5.0072904
2,axo8.F2B,0.35302964,1.2090169957849341e-06,4.9974256
2,axo16.E12,0.2724738,1.3511830014314213e-06,4.9739466
2,axo15.A12,0.32682952,1.6631306677794986e-06,4.931892
2,axo9.D2A,0.2854141,1.8155663823469733e-06,4.9140773
2,axo9.A6A,0.28057784,1.9126363383131036e-06,4.9032016
2,axo8.F4B,0.31702518,2.0098794837101785e-06,4.8931255
2,axo15.G4B,0.25942895,2.2760022178417227e-06,4.867286
2,axo3.G1,0.27866483,2.4354071525202787e-06,4.8532276
2,axo15.D4B,0.30969346,2.483147133474976e-06,4.849049
2,axo9.F12A,0.27664357,3.6420674518141655e-06,4.769193
2,axo14.A8A,0.27249408,4.276151153676346e-06,4.7357664
2,axo15.F7B,0.27234718,4.76652110305177e-06,4.713374
2,axo16.B10,0.30780122,5.204170671902419e-06,4.6947904
2,axo16.F6,0.30608314,5.75856928998374e-06,4.6733932
2,axo8.B9B,0.27967745,5.9922241651724045e-06,4.6645613
2,axo10.C8,0.26188546,6.269514882102811e-06,4.6545906
2,axo10.F11,0.25079572,6.803667528601746e-06,4.6370554
2,axo4.H11,0.2942237,6.937265797487663e-06,4.6327033
2,axo16.D11,0.27059582,7.035471761345611e-06,4.629136
2,axo10.F1,0.33160043,7.232431043854622e-06,4.622431
2,axo4.G9,0.38810682,7.564433066059924e-06,4.61246
2,axo10.F8,0.26679686,8.052186475321394e-06,4.598153
2,axo9.C1A,0.2537128,9.888189963963917e-06,4.552553
2,axo10.C2B,0.37991622,1.0896330633750349e-05,4.5317674
2,axo16.C3,0.27313218,1.2024081941628606e-05,4.5105963
2,axo8.D12B,0.28819773,1.3614132025506667e-05,4.4825473
2,axo8.F1B,0.27638358,1.5543535766597767e-05,4.452884
2,axo10.H2,0.32683325,1.5591531569848926e-05,4.451572
2,axo16.E7,0.23206758,1.841343149204524e-05,4.414419
2,axo8.G11A,0.27740076,1.9305664419559128e-05,4.4038453
